DATE,rconhh09Q3,rconhh09Q4,rconhh10Q1,rconhh10Q2,rconhh10Q3,rconhh10Q4,rconhh11Q1,rconhh11Q2,rconhh11Q3,rconhh11Q4,rconhh12Q1,rconhh12Q2,rconhh12Q3,rconhh12Q4,rconhh13Q1,rconhh13Q2,rconhh13Q3,rconhh13Q4,rconhh14Q1,rconhh14Q2,rconhh14Q3,rconhh14Q4,rconhh15Q1,rconhh15Q2,rconhh15Q3,rconhh15Q4,rconhh16Q1,rconhh16Q2,rconhh16Q3,rconhh16Q4,rconhh17Q1,rconhh17Q2,rconhh17Q3,rconhh17Q4,rconhh18Q1,rconhh18Q2,rconhh18Q3,rconhh18Q4,rconhh19Q1,rconhh19Q2,rconhh19Q3,rconhh19Q4,rconhh20Q1,rconhh20Q2,rconhh20Q3,rconhh20Q4,rconhh21Q1,rconhh21Q2,rconhh21Q3,rconhh21Q4,rconhh22Q1
2010:Q2,#N/A,#N/A,#N/A,#N/A,9000.342,9013.495,9013.495,9013.495,8904.342,8904.342,8904.342,8904.342,8879.499,8879.499,8879.499,8879.499,9713.677,9713.677,9713.677,9713.677,9716.768,9716.768,9716.768,9716.768,9716.768,9716.768,9716.768,9716.768,9716.768,9716.768,9716.768,9716.768,9716.768,9716.768,9716.768,9716.768,10306.313,10306.313,10306.313,10306.313,10306.313,10306.313,10306.313,10306.313,10306.313,10306.313,10306.313,10306.313,10382.324,10382.324,10382.324
2010:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,9069.69,9067.711,9067.711,8968.825,8968.825,8968.825,8968.825,8938.089,8938.089,8938.089,8938.089,9786.208,9786.208,9786.208,9786.208,9785.581,9785.581,9785.581,9785.581,9785.581,9785.581,9785.581,9785.581,9785.581,9785.581,9785.581,9785.581,9785.581,9785.581,9785.581,9785.581,10384.981,10384.981,10384.981,10384.981,10384.981,10384.981,10384.981,10384.981,10384.981,10384.981,10384.981,10384.981,10463.03,10463.03,10463.03
2010:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9167.247,9163.855,9054.933,9054.933,9054.933,9054.933,9030.634,9030.634,9030.634,9030.634,9893.951,9893.951,9893.951,9893.951,9891.101,9891.101,9891.101,9891.101,9891.101,9891.101,9891.101,9891.101,9891.101,9891.101,9891.101,9891.101,9891.101,9891.101,9891.101,9891.101,10460.651,10460.651,10460.651,10460.651,10460.651,10460.651,10460.651,10460.651,10460.651,10460.651,10460.651,10460.651,10533.989,10533.989,10533.989
2011:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9229.963,9102.791,9102.791,9102.791,9102.791,9101.284,9101.284,9101.284,9101.284,9947.461,9947.461,9947.461,9947.461,9944.38,9944.38,9944.38,9944.38,9944.38,9944.38,9944.38,9944.38,9944.38,9944.38,9944.38,9944.38,9944.38,9944.38,9944.38,9944.38,10500.409,10500.409,10500.409,10500.409,10500.409,10500.409,10500.409,10500.409,10500.409,10500.409,10500.409,10500.409,10569.359,10569.359,10569.359
2011:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9105.063,9118.27,9118.27,9118.27,9118.418,9118.418,9118.418,9118.418,9983.492,9983.492,9983.492,9983.492,9964.1,9964.1,9964.1,9964.1,9964.1,9964.1,9964.1,9964.1,9964.1,9964.1,9964.1,9964.1,9964.1,9964.1,9964.1,9964.1,10513.981,10513.981,10513.981,10513.981,10513.981,10513.981,10513.981,10513.981,10513.981,10513.981,10513.981,10513.981,10570.197,10570.197,10570.197
2011:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9176.443,9153.142,9153.142,9146.141,9146.141,9146.141,9146.141,10025.418,10025.418,10025.418,10025.418,10002.086,10002.086,10002.086,10002.086,10002.086,10002.086,10002.086,10002.086,10002.086,10002.086,10002.086,10002.086,10002.086,10002.086,10002.086,10002.086,10540.315,10540.315,10540.315,10540.315,10540.315,10540.315,10540.315,10540.315,10540.315,10540.315,10540.315,10540.315,10587.269,10587.269,10587.269
2011:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9197.797,9202.123,9196.669,9196.669,9196.669,9196.669,10092.173,10092.173,10092.173,10092.173,10041.053,10041.053,10041.053,10041.053,10041.053,10041.053,10041.053,10041.053,10041.053,10041.053,10041.053,10041.053,10041.053,10041.053,10041.053,10041.053,10569.182,10569.182,10569.182,10569.182,10569.182,10569.182,10569.182,10569.182,10569.182,10569.182,10569.182,10569.182,10615.115,10615.115,10615.115
2012:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9266.892,9254.698,9254.698,9254.698,9254.698,10164.435,10164.435,10164.435,10164.435,10108.782,10108.782,10108.782,10108.782,10097.736,10097.736,10097.736,10097.736,10097.736,10097.736,10097.736,10097.736,10097.736,10097.736,10097.736,10097.736,10647.884,10647.884,10647.884,10647.884,10647.884,10647.884,10647.884,10647.884,10647.884,10647.884,10647.884,10647.884,10685.273,10685.273,10685.273
2012:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9286.321,9280.485,9280.485,9280.485,10203.706,10203.706,10203.706,10203.706,10132.096,10132.096,10132.096,10132.096,10102.249,10102.249,10102.249,10102.249,10102.249,10102.249,10102.249,10102.249,10102.249,10102.249,10102.249,10102.249,10648.481,10648.481,10648.481,10648.481,10648.481,10648.481,10648.481,10648.481,10648.481,10648.481,10648.481,10648.481,10688.923,10688.923,10688.923
2012:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9321.756,9320.652,9320.652,10245.446,10245.446,10245.446,10245.446,10180.62,10180.62,10180.62,10180.62,10128.973,10128.973,10128.973,10128.973,10128.973,10128.973,10128.973,10128.973,10128.973,10128.973,10128.973,10128.973,10663.888,10663.888,10663.888,10663.888,10663.888,10663.888,10663.888,10663.888,10663.888,10663.888,10663.888,10663.888,10708.739,10708.739,10708.739
2012:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9370.932,9364.814,10283.167,10283.167,10283.167,10283.167,10220.586,10220.586,10220.586,10220.586,10148.332,10148.332,10148.332,10148.332,10148.332,10148.332,10148.332,10148.332,10148.332,10148.332,10148.332,10148.332,10700.818,10700.818,10700.818,10700.818,10700.818,10700.818,10700.818,10700.818,10700.818,10700.818,10700.818,10700.818,10740.333,10740.333,10740.333
2013:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9444.716,10355.87,10355.87,10355.87,10355.87,10317.622,10317.622,10317.622,10317.622,10220.342,10220.342,10220.342,10220.342,10199.863,10199.863,10199.863,10199.863,10199.863,10199.863,10199.863,10199.863,10769.195,10769.195,10769.195,10769.195,10769.195,10769.195,10769.195,10769.195,10769.195,10769.195,10769.195,10769.195,10810.49,10810.49,10810.49
2013:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10411,10406.323,10406.323,10406.323,10363.411,10363.411,10363.411,10363.411,10258.5,10258.5,10258.5,10258.5,10223.618,10223.618,10223.618,10223.618,10223.618,10223.618,10223.618,10223.618,10777.051,10777.051,10777.051,10777.051,10777.051,10777.051,10777.051,10777.051,10777.051,10777.051,10777.051,10777.051,10827.514,10827.514,10827.514
2013:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10445.171,10455.396,10455.396,10411.812,10411.812,10411.812,10411.812,10299.735,10299.735,10299.735,10299.735,10274.931,10274.931,10274.931,10274.931,10274.931,10274.931,10274.931,10274.931,10820.648,10820.648,10820.648,10820.648,10820.648,10820.648,10820.648,10820.648,10820.648,10820.648,10820.648,10820.648,10867.644,10867.644,10867.644
2013:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10542.179,10544.108,10502.618,10502.618,10502.618,10502.618,10385.604,10385.604,10385.604,10385.604,10362.354,10362.354,10362.354,10362.354,10362.354,10362.354,10362.354,10362.354,10917.832,10917.832,10917.832,10917.832,10917.832,10917.832,10917.832,10917.832,10917.832,10917.832,10917.832,10917.832,10958.484,10958.484,10958.484
2014:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10625.965,10535.799,10535.799,10535.799,10535.799,10421.416,10421.416,10421.416,10421.416,10412.002,10412.002,10412.002,10412.002,10417.146,10417.146,10417.146,10417.146,10961.82,10961.82,10961.82,10961.82,10963.505,10963.505,10963.505,10963.505,10963.505,10963.505,10963.505,10963.505,11003.119,11003.119,11003.119
2014:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10595.843,10601.146,10601.146,10601.146,10521.744,10521.744,10521.744,10521.744,10515.156,10515.156,10515.156,10515.156,10505.432,10505.432,10505.432,10505.432,11079.554,11079.554,11079.554,11079.554,11084.882,11084.882,11084.882,11084.882,11084.882,11084.882,11084.882,11084.882,11106.052,11106.052,11106.052
2014:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10645.178,10682.11,10682.11,10610.611,10610.611,10610.611,10610.611,10616.867,10616.867,10616.867,10616.867,10611.643,10611.643,10611.643,10611.643,11204.976,11204.976,11204.976,11204.976,11207.101,11207.101,11207.101,11207.101,11207.101,11207.101,11207.101,11207.101,11217.921,11217.921,11217.921
2014:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10800.564,10804.813,10727.561,10727.561,10727.561,10727.561,10743.151,10743.151,10743.151,10743.151,10749.169,10749.169,10749.169,10749.169,11346.915,11346.915,11346.915,11346.915,11353.621,11353.621,11353.621,11353.621,11353.621,11353.621,11353.621,11353.621,11353.531,11353.531,11353.531
2015:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10867.039,10781.408,10781.408,10781.408,10781.408,10810.945,10810.945,10810.945,10810.945,10855.49,10855.49,10855.49,10855.49,11459.668,11459.668,11459.668,11459.668,11461.124,11461.124,11461.124,11461.124,11466.498,11466.498,11466.498,11466.498,11441.08,11441.08,11441.08
2015:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10865.116,10877.895,10877.895,10877.895,10889.761,10889.761,10889.761,10889.761,10932.484,10932.484,10932.484,10932.484,11560.759,11560.759,11560.759,11560.759,11555.527,11555.527,11555.527,11555.527,11562.417,11562.417,11562.417,11562.417,11522.664,11522.664,11522.664
2015:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10968.238,10951.112,10951.112,10956.251,10956.251,10956.251,10956.251,11001.324,11001.324,11001.324,11001.324,11637.843,11637.843,11637.843,11637.843,11637.896,11637.896,11637.896,11637.896,11652.905,11652.905,11652.905,11652.905,11604.63,11604.63,11604.63
2015:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11006.332,11011.492,11013.656,11013.656,11013.656,11013.656,11066.082,11066.082,11066.082,11066.082,11697.48,11697.48,11697.48,11697.48,11682.808,11682.808,11682.808,11682.808,11706.417,11706.417,11706.417,11706.417,11654.072,11654.072,11654.072
2016:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11059.38,11059.374,11059.374,11059.374,11059.374,11117.956,11117.956,11117.956,11117.956,11771.294,11771.294,11771.294,11771.294,11779.579,11779.579,11779.579,11779.579,11799.299,11799.299,11799.299,11799.299,11742.677,11742.677,11742.677
2016:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11171.613,11182.582,11182.582,11182.582,11223.567,11223.567,11223.567,11223.567,11876.178,11876.178,11876.178,11876.178,11869.651,11869.651,11869.651,11869.651,11880.505,11880.505,11880.505,11880.505,11806.608,11806.608,11806.608
2016:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11240.45,11256.982,11256.982,11297.761,11297.761,11297.761,11297.761,11942.699,11942.699,11942.699,11942.699,11932.938,11932.938,11932.938,11932.938,11945.934,11945.934,11945.934,11945.934,11865.102,11865.102,11865.102
2016:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11321.809,11358.583,11382.397,11382.397,11382.397,11382.397,12025.521,12025.521,12025.521,12025.521,12010.332,12010.332,12010.332,12010.332,12021.417,12021.417,12021.417,12021.417,11923.448,11923.448,11923.448
2017:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11380.821,11435.667,11435.667,11435.667,11435.667,12083.712,12083.712,12083.712,12083.712,12083.783,12083.783,12083.783,12083.783,12115.273,12115.273,12115.273,12115.273,12010.519,12010.519,12010.519
2017:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11517.058,11532.316,11532.316,11532.316,12173.612,12173.612,12173.612,12173.612,12163.49,12163.49,12163.49,12163.49,12178.395,12178.395,12178.395,12178.395,12074.443,12074.443,12074.443
2017:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11600.16,11601.604,11601.604,12248.088,12248.088,12248.088,12248.088,12239.688,12239.688,12239.688,12239.688,12257.261,12257.261,12257.261,12257.261,12151.932,12151.932,12151.932
2017:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11710.943,11711.474,12366.596,12366.596,12366.596,12366.596,12382.708,12382.708,12382.708,12382.708,12387.691,12387.691,12387.691,12387.691,12282.477,12282.477,12282.477
2018:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11736.202,12371.367,12371.367,12371.367,12371.367,12431.342,12431.342,12431.342,12431.342,12444.611,12444.611,12444.611,12444.611,12349.579,12349.579,12349.579
2018:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12488.105,12476.477,12476.477,12476.477,12546.67,12546.67,12546.67,12546.67,12537.362,12537.362,12537.362,12537.362,12451.232,12451.232,12451.232
2018:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12598.359,12581.655,12581.655,12651.635,12651.635,12651.635,12651.635,12622.239,12622.239,12622.239,12622.239,12532.69,12532.69,12532.69
2018:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12668.467,12641.814,12678.821,12678.821,12678.821,12678.821,12654.751,12654.751,12654.751,12654.751,12571.235,12571.235,12571.235
2019:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12685.676,12741.847,12741.847,12741.847,12741.847,12737.872,12737.872,12737.872,12737.872,12619.609,12619.609,12619.609
2019:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12882.898,12887.878,12887.878,12887.878,12862.914,12862.914,12862.914,12862.914,12738.854,12738.854,12738.854
2019:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12980.471,12992.302,12992.302,12951.287,12951.287,12951.287,12951.287,12842.383,12842.383,12842.383
2019:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13048.565,13060.987,13009.257,13009.257,13009.257,13009.257,12903.354,12903.354,12903.354
2020:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12768.331,12700.039,12700.039,12700.039,12700.039,12598.104,12598.104,12598.104
2020:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11232.872,11376.031,11376.031,11376.031,11278.883,11278.883,11278.883
2020:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12554.43,12530.285,12530.285,12428.629,12428.629,12428.629
2020:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12589.276,12618.842,12543.885,12543.885,12543.885
2021:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12976.399,12915.21,12915.21,12915.21
2021:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13284.676,13320.606,13320.606
2021:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13388.108,13391.368
2021:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13496.668
